ProductName,Stars,Ratings,Reviews,CurrentPrice,MRP,Processor,RAM,Storage,ImageURL
ASUS Ryzen 5 Hexa Core 10th Gen,0,0,0,54990,74990,AMD Ryzen 5 Hexa Core Processor (10th Gen),16 GB DDR4 RAM,512 GB SSD,https://rukminim1.flixcart.com/image/312/312/xif0q/computer/6/n/q/vivobook-16x-m1603qa-laptop-asus-original-imagjy3g4gvfrg5h.jpeg?q=70
DELL Inspiron Ryzen 7 Octa Core 5825U,0,0,0,91631,116363,AMD Ryzen 7 Octa Core Processor,16 GB DDR4 RAM,512 GB SSD,https://rukminim1.flixcart.com/image/312/312/l1mh7rk0/computer/q/w/0/inspiron-7425-notebook-dell-original-imagd5hbw6vhe4f2.jpeg?q=70
ASUS ROG Strix G15 (2022) with 90Whr Battery Ryzen 9 Octa Core 6900HX,0,0,0,196990,236990,AMD Ryzen 9 Octa Core Processor,16 GB DDR4 RAM,1 TB SSD,https://rukminim1.flixcart.com/image/312/312/l08gsy80/computer/r/j/h/g513rc-hn062w-gaming-laptop-asus-original-imagc2hkehpcytxe.jpeg?q=70
ALIENWARE Core i7 10th Gen,4.9,12,0,199990,223322,NVIDIA GeForce GTX 1660 Ti,15.6 inch Full HD LED Backlit Anti-glare IPS Display, 300 Hz, 300 Nits,Tobii-eye tracking to track head pose, presence, fine gaze and eye position,https://rukminim1.flixcart.com/image/312/312/kcauaa80/computer/8/k/e/alienware-original-imaftgn37g4vzqmy.jpeg?q=70
ASUS Vivobook 14 Core i3 10th Gen,3.6,68,10,30650,40990,Intel Core i3 Processor (10th Gen),4 GB DDR4 RAM,1 TB HDD,https://rukminim1.flixcart.com/image/312/312/ks4yz680/computer/q/5/z/x409fa-ek617t-thin-and-light-laptop-asus-original-imag5rwhrgjtgkyq.jpeg?q=70
Avita PURA APU Dual Core A6 9220e,3.7,1841,265,23990,33490,AMD APU Dual Core A6 Processor,8 GB DDR4 RAM,256 GB SSD,https://rukminim1.flixcart.com/image/312/312/ktn9pjk0/computer/g/z/g/na-thin-and-light-laptop-avita-original-imag6y5qsuewhwks.jpeg?q=70
acer Predator Helios 300 Core i5 7th Gen,4.5,3221,692,129999,0,Pre-installed Genuine Windows 10 Operating System (Includes Built-in Security, Free Automated Updates, Latest Features),Dual Fan Cooling with Metal AeroBlade 3D,Upgradable SSD Upto 512 GB and RAM Upto 32 GB,https://rukminim1.flixcart.com/image/312/312/j5ws0i80/computer/g/p/d/acer-na-notebook-original-imaewhwtbtzwe7ct.jpeg?q=70
ASUS ROG Strix G15 with 90Whr Battery Ryzen 7 Octa Core 5800H,5,4,0,146990,176990,AMD Ryzen 7 Octa Core Processor,16 GB DDR4 RAM,1 TB SSD,https://rukminim1.flixcart.com/image/312/312/koad9jk0/computer/u/r/2/na-gaming-laptop-asus-original-imag2sc5zgzhcsjd.jpeg?q=70
DELL Inspiron Core i5 11th Gen,0,0,0,64058,84173,Intel Core i5 Processor (11th Gen),8 GB DDR4 RAM,1 TB HDD|256 GB SSD,https://rukminim1.flixcart.com/image/312/312/xif0q/computer/f/c/y/inspiron-3511-thin-and-light-laptop-dell-original-imagjh6h55w6r98g.jpeg?q=70
ASUS TUF Gaming F17 (2022) with 90Whr Battery Core i5 12th Gen,4.5,97,17,94990,113990,Intel Core i5 Processor (12th Gen),16 GB DDR5 RAM,512 GB SSD,https://rukminim1.flixcart.com/image/312/312/l3rmzrk0/computer/q/d/n/-original-imagetjymucqggdq.jpeg?q=70
ASUS ROG Strix G15 (2020) Core i7 10th Gen,4.5,1060,126,88990,116990,Intel Core i7 Processor (10th Gen),16 GB DDR4 RAM,512 GB SSD,https://rukminim1.flixcart.com/image/312/312/kcp4osw0/computer/t/f/z/asus-na-original-imaftrgwna6snfn8.jpeg?q=70
DELL Inspiron Core i5 11th Gen,4.3,27,3,77890,103225,Intel Core i5 Processor (11th Gen),8 GB DDR4 RAM,512 GB SSD,https://rukminim1.flixcart.com/image/312/312/kqb8pzk0/computer/d/j/c/na-2-in-1-laptop-dell-original-imag4dy68bwtg8j9.jpeg?q=70
acer Aspire 5 Ryzen 7 Octa Core 5700U,5,3,0,59990,79999,AMD Ryzen 7 Octa Core Processor,8 GB DDR4 RAM,512 GB SSD,https://rukminim1.flixcart.com/image/312/312/kzogn0w0/computer/t/o/4/a515-45-r9px-thin-and-light-laptop-acer-original-imagbmx3nr6xex9g.jpeg?q=70
acer ConceptD 5 Core i5 8th Gen,0,0,0,100500,119999,Intel Core i5 Processor (8th Gen),8 GB DDR4 RAM,512 GB SSD,https://rukminim1.flixcart.com/image/312/312/kctf0cw0/computer/8/y/c/acer-na-original-imaftv3q6yjs3wtm.jpeg?q=70
Lenovo Lenovo Legion 5 Pro Ryzen 7 Octa Core 5800H,4.7,32,5,139990,195890,AMD Ryzen 7 Octa Core Processor,16 GB DDR4 RAM,1 TB SSD,https://rukminim1.flixcart.com/image/312/312/krjjde80/computer/5/k/z/na-gaming-laptop-lenovo-original-imag5bg5egrw92gp.jpeg?q=70
ASUS ROG Strix G15 (2022) with 90Whr Battery Ryzen 9 Octa Core 6900HX,0,0,0,199990,239990,AMD Ryzen 9 Octa Core Processor,16 GB DDR4 RAM,1 TB SSD,https://rukminim1.flixcart.com/image/312/312/xif0q/computer/z/g/9/-original-imaggjqyfupmuew7.jpeg?q=70
ASUS ExpertBook P2 Core i5 10th Gen,4.3,4,0,83990,0,Intel Core i5 Processor (10th Gen),8 GB DDR4 RAM,1 TB HDD,https://rukminim1.flixcart.com/image/312/312/kf8kvbk0/computer/3/k/m/asus-original-imafvq36ufg5v9mx.jpeg?q=70
Lenovo Ideapad Gaming 3 Ryzen 5 Hexa Core 4600H,4.5,1761,254,62490,63104,AMD Ryzen 5 Hexa Core Processor,8 GB DDR4 RAM,1 TB HDD|256 GB SSD,https://rukminim1.flixcart.com/image/312/312/kk2wl8w0/computer/f/k/b/na-gaming-laptop-lenovo-original-imafzgdkvx9guy8q.jpeg?q=70
GIGABYTE AERO 5 XE4 Core i7 12th Gen,0,0,0,185490,203624,Intel Core i7 Processor (12th Gen),16 GB DDR4 RAM,1 TB SSD,https://rukminim1.flixcart.com/image/312/312/xif0q/computer/n/z/g/aero-5-xe4-73in614so-gaming-laptop-gigabyte-original-imagk2b5gjhmkzzf.jpeg?q=70
ALIENWARE Core i7 10th Gen,4.1,13,4,214790,237937,NVIDIA GeForce RTX 2060,15.6 inch Full HD LED Backlit Anti-glare IPS Display, 300 Hz, 300 Nits,Tobii-eye tracking to track head pose, presence, fine gaze and eye position,https://rukminim1.flixcart.com/image/312/312/kf4ajrk0/computer/j/f/u/alienware-original-imafvngmfmgqwawv.jpeg?q=70
ASUS Ryzen 3 Dual Core,0,0,0,33990,48990,AMD Ryzen 3 Dual Core Processor,8 GB DDR4 RAM,256 GB SSD,https://rukminim1.flixcart.com/image/312/312/xif0q/computer/j/2/g/vivobook-15-laptop-asus-original-imagggysxrzgu9dq.jpeg?q=70
ASUS Zenbook Flip 13 OLED Touch Panel Intel EVO Core i5 11th Gen,4.4,69,8,79990,110990,Intel Core i5 Processor (11th Gen),8 GB LPDDR4X RAM,512 GB SSD,https://rukminim1.flixcart.com/image/312/312/ktop5e80/computer/j/j/w/na-2-in-1-laptop-asus-original-imag6yuwbqz8jchg.jpeg?q=70
Lenovo IdeaPad Gaming Core i7 10th Gen,4.5,109,6,72990,102090,Intel Core i7 Processor (10th Gen),8 GB DDR4 RAM,512 GB SSD,https://rukminim1.flixcart.com/image/312/312/kp2y2kw0/computer/3/q/k/lenovo-original-imag3eht25nykhjn.jpeg?q=70
DELL Vostro Ryzen 7 Octa Core 5825U,0,0,0,99693,0,AMD Ryzen 7 Octa Core Processor,16 GB DDR4 RAM,512 GB SSD,https://rukminim1.flixcart.com/image/312/312/xif0q/computer/j/k/m/vostro-5625-thin-and-light-laptop-dell-original-imagkz88uc9ekuxa.jpeg?q=70
DELL Inspiron Core i5 11th Gen,4.4,45,5,74990,82300,Intel Core i5 Processor (11th Gen),8 GB DDR4 RAM,512 GB SSD,https://rukminim1.flixcart.com/image/312/312/kqb8pzk0/computer/d/j/c/na-2-in-1-laptop-dell-original-imag4dy68bwtg8j9.jpeg?q=70
acer Aspire 7 Ryzen 5 Quad Core 3550H,4.5,1399,177,51990,57600,AMD Ryzen 5 Quad Core Processor,8 GB DDR4 RAM,512 GB SSD,https://rukminim1.flixcart.com/image/312/312/kcc9q4w0/computer/h/t/g/acer-na-gaming-laptop-original-imafthr8aa4rsjpn.jpeg?q=70
Infinix INBook X2 Plus Core i3 11th Gen,4,29,6,32990,44990,Intel Core i3 Processor (11th Gen),8 GB LPDDR4X RAM,256 GB SSD,https://rukminim1.flixcart.com/image/312/312/xif0q/computer/i/f/r/-original-imagjfgyxmcz7scf.jpeg?q=70
GIGABYTE G5 ME,0,0,0,83490,85801,Intel Core i5 Processor (12th Gen),16 GB DDR4 RAM,512 GB SSD,https://rukminim1.flixcart.com/image/312/312/xif0q/computer/i/o/h/g5-me-51in213sh-gaming-laptop-gigabyte-original-imagk2b5v9thfsdj.jpeg?q=70
Lenovo Legion Y540 Core i5 9th Gen,4.4,309,25,64390,86690,Intel Core i5 Processor (9th Gen),8 GB DDR4 RAM,1 TB HDD|256 GB SSD,https://rukminim1.flixcart.com/image/312/312/kiew3gw0/computer/m/p/j/lenovo-original-imafy7ng97axn45e.jpeg?q=70
Lenovo Ryzen 3 Dual Core 3250U,3.5,76,16,31490,36923,AMD Ryzen 3 Dual Core Processor,4 GB DDR4 RAM,1 TB HDD,https://rukminim1.flixcart.com/image/312/312/ktrk13k0/computer/r/f/g/v15-ada-laptop-lenovo-original-imag7fh6fufy5cjp.jpeg?q=70
ASUS ROG Zephyrus G15 (2022) with 90Whr Battery Ryzen 9 Octa Core 6900HS,0,0,0,161990,204990,AMD Ryzen 9 Octa Core Processor,16 GB DDR5 RAM,1 TB SSD,https://rukminim1.flixcart.com/image/312/312/xif0q/computer/q/c/0/ga503rm-hq057ws-gaming-laptop-asus-original-imagghnawsf7mvec.jpeg?q=70
ASUS ROG Strix G15 Advantage Edition with 90Whr Battery Ryzen 9 Octa Core 5980HX,4.9,7,2,150990,197990,AMD Ryzen 9 Octa Core Processor,16 GB DDR4 RAM,1 TB SSD,https://rukminim1.flixcart.com/image/312/312/l41n2q80/computer/t/z/r/-original-imagff79mr7h8fyu.jpeg?q=70
ASUS ROG Zephyrus Duo 16 (2022) Dual Screen Laptop with 90Whr Battery Ryzen 9 Octa Core 6900HX,0,0,0,361990,431990,AMD Ryzen 9 Octa Core Processor,32 GB DDR5 RAM,2 TB SSD,https://rukminim1.flixcart.com/image/312/312/l58iaa80/computer/5/q/p/gx650rm-ls019ws-gaming-laptop-asus-original-imagfyg8tkytthbb.jpeg?q=70
ASUS ExpertBook P1 Core i5 10th Gen,0,0,0,61249,68990,Intel Core i5 Processor (10th Gen),4 GB DDR4 RAM,1 TB HDD,https://rukminim1.flixcart.com/image/312/312/kf8kvbk0/computer/9/a/k/asus-original-imafvq27mhsqxhek.jpeg?q=70
DELL Core i5 12th Gen,0,0,0,61498,79928,Intel Core i5 Processor (12th Gen),8 GB DDR4 RAM,1 TB HDD|256 GB SSD,https://rukminim1.flixcart.com/image/312/312/l1fc0i80/computer/9/5/r/inspiron-3525-thin-and-light-laptop-dell-original-imagczzfezyd7tqs.jpeg?q=70
acer Aspire 7 Core i5 12th Gen,4.3,241,30,74990,89999,Intel Core i5 Processor (12th Gen),16 GB DDR4 RAM,512 GB SSD,https://rukminim1.flixcart.com/image/312/312/xif0q/computer/t/t/m/-original-imaghkcjwpmszxtg.jpeg?q=70
ASUS (2022) Celeron Dual Core,4.2,55,7,29990,36990,Intel Celeron Dual Core Processor,4 GB DDR4 RAM,128 GB SSD,https://rukminim1.flixcart.com/image/312/312/l23mhzk0/computer/6/k/5/br1100fka-bp1104w-laptop-asus-original-imagdgsgbzgax6eu.jpeg?q=70
ASUS ROG Flow X16 (2022) with 90Whr Battery Ryzen 7 Octa Core 6800HS,0,0,0,168011,206990,AMD Ryzen 7 Octa Core Processor,16 GB DDR5 RAM,1 TB SSD,https://rukminim1.flixcart.com/image/312/312/l59xq4w0/computer/w/e/b/gv601re-m6012ws-gaming-laptop-asus-original-imagfzchctgpefz6.jpeg?q=70
ASUS ROG Zephyrus Duo 16 (2022) Dual Screen Laptop with 90Whr Battery Ryzen 7 Octa Core 6800H,0,0,0,248320,298990,AMD Ryzen 7 Octa Core Processor,32 GB DDR5 RAM,2 TB SSD,https://rukminim1.flixcart.com/image/312/312/l58iaa80/computer/5/q/p/gx650rm-ls019ws-gaming-laptop-asus-original-imagfyg8tkytthbb.jpeg?q=70
DELL Inspiron Core i5 11th Gen,0,0,0,65359,83034,Intel Core i5 Processor (11th Gen),8 GB DDR4 RAM,512 GB SSD,https://rukminim1.flixcart.com/image/312/312/xif0q/computer/f/c/y/inspiron-3511-thin-and-light-laptop-dell-original-imagjh6h55w6r98g.jpeg?q=70
ASUS Vivobook Gaming Core i7 10th Gen,4.3,75,7,65990,88990,Intel Core i7 Processor (10th Gen),8 GB DDR4 RAM,512 GB SSD,https://rukminim1.flixcart.com/image/312/312/ku4ezrk0/computer/r/q/1/f571lh-bq436t-gaming-laptop-asus-original-imag7bhetvcb3fky.jpeg?q=70
DELL Inspiron Core i5 11th Gen,4.8,5,0,78990,88600,Intel Core i5 Processor (11th Gen),8 GB DDR4 RAM,512 GB SSD,https://rukminim1.flixcart.com/image/312/312/kqb8pzk0/computer/d/j/c/na-2-in-1-laptop-dell-original-imag4dy68bwtg8j9.jpeg?q=70
DELL Ryzen 5 Hexa Core 5625U,0,0,0,57452,70250,AMD Ryzen 5 Hexa Core Processor,8 GB DDR4 RAM,512 GB SSD,https://rukminim1.flixcart.com/image/312/312/l4x2rgw0/computer/b/i/k/vostro-3425-notebook-dell-original-imagfpqgffqcbzff.jpeg?q=70
Mi Notebook Horizon Edition 14 Core i7 10th Gen,4.2,562,58,59990,65999,Intel Core i7 Processor (10th Gen),8 GB DDR4 RAM,512 GB SSD,https://rukminim1.flixcart.com/image/312/312/kl2mljk0/computer/h/h/r/na-thin-and-light-laptop-mi-original-imagy9zzhzwbgqha.jpeg?q=70
Lenovo ThinkBook 15 Core i5 11th Gen,0,0,0,59990,105300,Intel Core i5 Processor (11th Gen),16 GB DDR4 RAM,512 GB SSD,https://rukminim1.flixcart.com/image/312/312/xif0q/computer/d/0/o/thinkbook-15-laptop-lenovo-original-imaghzgfj9dhee78.jpeg?q=70
acer Swift 3 Ryzen 5 Hexa Core 5500U,4.5,29,6,59990,89999,AMD Ryzen 5 Hexa Core Processor,8 GB LPDDR4X RAM,512 GB SSD,https://rukminim1.flixcart.com/image/312/312/kt4ozgw0/computer/k/r/h/swift-3-thin-and-light-laptop-acer-original-imag6jer4nhrjth2.jpeg?q=70
ASUS Vivobook 15 Core i5 11th Gen,4.2,100,7,59990,78990,Intel Core i5 Processor (11th Gen),8 GB DDR4 RAM,1 TB HDD|256 GB SSD,https://rukminim1.flixcart.com/image/312/312/kksmikw0/computer/d/x/s/vivobook-15-laptop-asus-original-imagy2d2srggjxx8.jpeg?q=70
DELL Allienware Core i7 12th Gen,0,0,0,246490,320926,Intel Core i7 Processor (12th Gen),16 GB DDR5 RAM,1 TB SSD,https://rukminim1.flixcart.com/image/312/312/xif0q/computer/w/w/c/alienware-x15-r2-gaming-laptop-dell-original-imagjh6q9spzzxmu.jpeg?q=70
ASUS ROG Strix G15 Advantage Edition with 90Whr Battery Ryzen 9 Octa Core 5980HX,4.9,7,2,150990,197990,AMD Ryzen 9 Octa Core Processor,16 GB DDR4 RAM,1 TB SSD,https://rukminim1.flixcart.com/image/312/312/l41n2q80/computer/t/z/r/-original-imagff79mr7h8fyu.jpeg?q=70
Lenovo Ideapad S145 Ryzen 3 Dual Core 3200U,3.9,6197,934,30590,37190,AMD Ryzen 3 Dual Core Processor,4 GB DDR4 RAM,1 TB HDD,https://rukminim1.flixcart.com/image/312/312/k6fd47k0pkrrdj/computer/5/u/s/lenovo-na-thin-and-light-laptop-original-imafjtyhemyuhgdz.jpeg?q=70
DELL Ryzen 7 Octa Core 5800H,5,5,0,98990,123850,AMD Ryzen 7 Octa Core Processor,16 GB DDR4 RAM,512 GB SSD,https://rukminim1.flixcart.com/image/312/312/kzogn0w0/computer/o/u/x/g15-5515-gaming-laptop-dell-original-imagbnfbsvggdcgu.jpeg?q=70
ASUS Vivobook 14 Core i3 10th Gen,3.6,68,10,30650,40990,Intel Core i3 Processor (10th Gen),4 GB DDR4 RAM,1 TB HDD,https://rukminim1.flixcart.com/image/312/312/ks4yz680/computer/q/5/z/x409fa-ek617t-thin-and-light-laptop-asus-original-imag5rwhrgjtgkyq.jpeg?q=70
Lenovo Ideapad Gaming 3 Core i5 11th Gen,4.4,319,33,67490,79739,Intel Core i5 Processor (11th Gen),8 GB DDR4 RAM,1 TB HDD|256 GB SSD,https://rukminim1.flixcart.com/image/312/312/kynb6vk0/computer/k/j/a/-original-imagaufne7h4hgbz.jpeg?q=70
ASUS ZenBook Duo 14 (2021) Touch Panel Core i5 11th Gen,5,3,0,91997,140990,Intel Core i5 Processor (11th Gen),16 GB LPDDR4X RAM,512 GB SSD,https://rukminim1.flixcart.com/image/312/312/kzfvzww0/computer/g/e/l/ux482egr-ka521ws-thin-and-light-laptop-asus-original-imagbger7xgz7bcw.jpeg?q=70
Lenovo Ideapad Gaming 3 Ryzen 5 Hexa Core 4600H,4.5,1761,254,62490,63104,AMD Ryzen 5 Hexa Core Processor,8 GB DDR4 RAM,1 TB HDD|256 GB SSD,https://rukminim1.flixcart.com/image/312/312/kk2wl8w0/computer/f/k/b/na-gaming-laptop-lenovo-original-imafzgdkvx9guy8q.jpeg?q=70
DELL Allienware Core i7 12th Gen,0,0,0,168990,221774,Intel Core i7 Processor (12th Gen),16 GB DDR5 RAM,512 GB SSD,https://rukminim1.flixcart.com/image/312/312/xif0q/computer/y/d/z/alienware-m15-r7-gaming-laptop-dell-original-imagjwuuwrqkdbpk.jpeg?q=70
GIGABYTE AERO 5 XE4 Core i7 12th Gen,0,0,0,185490,203624,Intel Core i7 Processor (12th Gen),16 GB DDR4 RAM,1 TB SSD,https://rukminim1.flixcart.com/image/312/312/xif0q/computer/n/z/g/aero-5-xe4-73in614so-gaming-laptop-gigabyte-original-imagk2b5gjhmkzzf.jpeg?q=70
acer Predator Helios 300 Core i5 7th Gen,4.5,3221,692,129999,0,Pre-installed Genuine Windows 10 Operating System (Includes Built-in Security, Free Automated Updates, Latest Features),Dual Fan Cooling with Metal AeroBlade 3D,Upgradable SSD Upto 512 GB and RAM Upto 32 GB,https://rukminim1.flixcart.com/image/312/312/j5ws0i80/computer/g/p/d/acer-na-notebook-original-imaewhwtbtzwe7ct.jpeg?q=70
ASUS Ryzen 7 Quad Core 10th Gen,0,0,0,115736,179990,AMD Ryzen 7 Quad Core Processor (10th Gen),16 GB DDR4 RAM,1 TB SSD,https://rukminim1.flixcart.com/image/312/312/l51d30w0/computer/j/e/5/tuf-a15-gaming-laptop-asus-original-imagft3yegcefztr.jpeg?q=70
Lenovo IdeaPad Gaming Core i5 11th Gen,4.3,2323,201,54590,76890,Intel Core i5 Processor (11th Gen),8 GB DDR4 RAM,512 GB SSD,https://rukminim1.flixcart.com/image/312/312/ks99aq80/computer/y/z/7/na-gaming-laptop-lenovo-original-imag5ve3jvhgvsnx.jpeg?q=70
acer Aspire 5 Ryzen 7 Octa Core 5700U,5,3,0,59990,79999,AMD Ryzen 7 Octa Core Processor,8 GB DDR4 RAM,512 GB SSD,https://rukminim1.flixcart.com/image/312/312/kzogn0w0/computer/t/o/4/a515-45-r9px-thin-and-light-laptop-acer-original-imagbmx3nr6xex9g.jpeg?q=70
ASUS ROG Flow X16 (2022) with 90Whr Battery Ryzen 7 Octa Core 6800HS,0,0,0,168011,206990,AMD Ryzen 7 Octa Core Processor,16 GB DDR5 RAM,1 TB SSD,https://rukminim1.flixcart.com/image/312/312/l59xq4w0/computer/w/e/b/gv601re-m6012ws-gaming-laptop-asus-original-imagfzchctgpefz6.jpeg?q=70
ASUS ZenBook S Core i7 8th Gen,4.3,30,7,99990,122990,Intel Core i7 Processor (8th Gen),16 GB DDR3 RAM,512 GB SSD,https://rukminim1.flixcart.com/image/312/312/jkcwakw0/computer/z/z/t/asus-na-thin-and-light-laptop-original-imaf7qdw3zrazcqz.jpeg?q=70
DELL Inspiron Core i5 11th Gen,4.4,45,5,74990,82300,Intel Core i5 Processor (11th Gen),8 GB DDR4 RAM,512 GB SSD,https://rukminim1.flixcart.com/image/312/312/kqb8pzk0/computer/d/j/c/na-2-in-1-laptop-dell-original-imag4dy68bwtg8j9.jpeg?q=70
acer Predator Helios 300 Core i7 11th Gen,4.5,465,71,97500,149999,Intel Core i7 Processor (11th Gen),16 GB DDR4 RAM,1 TB HDD|512 GB SSD,https://rukminim1.flixcart.com/image/312/312/ks7tuvk0/computer/i/e/z/predator-helios-300-gaming-laptop-acer-original-imag5txxsjgxh47z.jpeg?q=70
ASUS ExpertBook P1 Core i5 10th Gen,0,0,0,61249,68990,Intel Core i5 Processor (10th Gen),4 GB DDR4 RAM,1 TB HDD,https://rukminim1.flixcart.com/image/312/312/kf8kvbk0/computer/9/a/k/asus-original-imafvq27mhsqxhek.jpeg?q=70
ASUS Core i5 12th Gen,4,4,0,74990,89990,Intel Core i5 Processor (12th Gen),16 GB DDR4 RAM,512 GB SSD,https://rukminim1.flixcart.com/image/312/312/l4fxh8w0/computer/k/u/e/vivobook-s-15-oled-s3502za-laptop-asus-original-imagfcg9zrubgprk.jpeg?q=70
Lenovo ThinkBook 15 Core i5 11th Gen,0,0,0,59990,105300,Intel Core i5 Processor (11th Gen),16 GB DDR4 RAM,512 GB SSD,https://rukminim1.flixcart.com/image/312/312/xif0q/computer/d/0/o/thinkbook-15-laptop-lenovo-original-imaghzgfj9dhee78.jpeg?q=70
ASUS ProArt Studiobook 16 OLED (2022) with ASUS Dial Core i9 12th Gen,0,0,0,259990,306990,Intel Core i9 Processor (12th Gen),32 GB DDR5 RAM,1 TB SSD,https://rukminim1.flixcart.com/image/312/312/xif0q/computer/d/9/t/-original-imaghryqfmnejfxk.jpeg?q=70
DELL Inspiron Core i5 11th Gen,4.8,5,0,78990,88600,Intel Core i5 Processor (11th Gen),8 GB DDR4 RAM,512 GB SSD,https://rukminim1.flixcart.com/image/312/312/kqb8pzk0/computer/d/j/c/na-2-in-1-laptop-dell-original-imag4dy68bwtg8j9.jpeg?q=70
ASUS ExpertBook P2 Core i5 10th Gen,0,0,0,69290,77990,Intel Core i5 Processor (10th Gen),8 GB DDR4 RAM,1 TB HDD,https://rukminim1.flixcart.com/image/312/312/kf8kvbk0/computer/3/k/m/asus-original-imafvq36ufg5v9mx.jpeg?q=70
ASUS Ryzen 3 Dual Core,0,0,0,33990,48990,AMD Ryzen 3 Dual Core Processor,8 GB DDR4 RAM,256 GB SSD,https://rukminim1.flixcart.com/image/312/312/xif0q/computer/j/2/g/vivobook-15-laptop-asus-original-imagggysxrzgu9dq.jpeg?q=70
Lenovo Legion Y540 Core i5 9th Gen,4.4,309,25,64390,86690,Intel Core i5 Processor (9th Gen),8 GB DDR4 RAM,1 TB HDD|256 GB SSD,https://rukminim1.flixcart.com/image/312/312/kiew3gw0/computer/m/p/j/lenovo-original-imafy7ng97axn45e.jpeg?q=70
ASUS ROG Zephyrus G15 (2022) with 90Whr Battery Ryzen 9 Octa Core 6900HS,0,0,0,161990,204990,AMD Ryzen 9 Octa Core Processor,16 GB DDR5 RAM,1 TB SSD,https://rukminim1.flixcart.com/image/312/312/xif0q/computer/q/c/0/ga503rm-hq057ws-gaming-laptop-asus-original-imagghnawsf7mvec.jpeg?q=70
DELL Inspiron Core i5 11th Gen,0,0,0,65359,83034,Intel Core i5 Processor (11th Gen),8 GB DDR4 RAM,512 GB SSD,https://rukminim1.flixcart.com/image/312/312/xif0q/computer/f/c/y/inspiron-3511-thin-and-light-laptop-dell-original-imagjh6h55w6r98g.jpeg?q=70
Lenovo IdeaPad Gaming Core i7 10th Gen,4.5,109,6,72990,102090,Intel Core i7 Processor (10th Gen),8 GB DDR4 RAM,512 GB SSD,https://rukminim1.flixcart.com/image/312/312/kp2y2kw0/computer/3/q/k/lenovo-original-imag3eht25nykhjn.jpeg?q=70
Mi Notebook Horizon Edition 14 Core i7 10th Gen,4.2,562,58,59990,65999,Intel Core i7 Processor (10th Gen),8 GB DDR4 RAM,512 GB SSD,https://rukminim1.flixcart.com/image/312/312/kl2mljk0/computer/h/h/r/na-thin-and-light-laptop-mi-original-imagy9zzhzwbgqha.jpeg?q=70
ASUS TUF Gaming F15 Core i5 10th Gen,4.4,488,45,56788,77990,Intel Core i5 Processor (10th Gen),8 GB DDR4 RAM,512 GB SSD,https://rukminim1.flixcart.com/image/312/312/l3rmzrk0/computer/s/z/r/-original-imagetgzg4pgszmt.jpeg?q=70
DELL Ryzen 5 Hexa Core 5625U,0,0,0,57452,70250,AMD Ryzen 5 Hexa Core Processor,8 GB DDR4 RAM,512 GB SSD,https://rukminim1.flixcart.com/image/312/312/l4x2rgw0/computer/b/i/k/vostro-3425-notebook-dell-original-imagfpqgffqcbzff.jpeg?q=70
DELL Inspiron Core i5 11th Gen,4.3,73,2,64490,83022,Intel Core i5 Processor (11th Gen),16 GB DDR4 RAM,512 GB SSD,https://rukminim1.flixcart.com/image/312/312/krdtlzk0/computer/l/k/r/na-laptop-dell-original-imag57f9psmfjcxs.jpeg?q=70
DELL G15 Ryzen 5 Hexa Core 5600H,4.5,52,9,79490,108000,NVIDIA GEFORCE RTX 3050,15.6 inches Full HD, 2-sided narrow bezel, 120Hz, 250 Nits,Game shift key for Turbo boost of power,https://rukminim1.flixcart.com/image/312/312/ku5ufm80/computer/x/4/j/g15-5515-gaming-laptop-dell-original-imag7chqvu3veeaz.jpeg?q=70
ASUS Ryzen 7 Dual Core 7th Gen,4.3,4,1,81990,103990,AMD Ryzen 7 Dual Core Processor (7th Gen),16 GB DDR4 RAM,512 GB HDD|512 GB SSD,https://rukminim1.flixcart.com/image/312/312/l16rde80/computer/w/g/s/fa506ic-hn075w-gaming-laptop-asus-original-imagctdtyfkynxdd.jpeg?q=70
acer Swift 3 Ryzen 5 Hexa Core 5500U,4.5,29,6,59990,89999,AMD Ryzen 5 Hexa Core Processor,8 GB LPDDR4X RAM,512 GB SSD,https://rukminim1.flixcart.com/image/312/312/kt4ozgw0/computer/k/r/h/swift-3-thin-and-light-laptop-acer-original-imag6jer4nhrjth2.jpeg?q=70
ASUS (2022) Celeron Dual Core,4.2,55,7,29990,36990,Intel Celeron Dual Core Processor,4 GB DDR4 RAM,128 GB SSD,https://rukminim1.flixcart.com/image/312/312/l23mhzk0/computer/6/k/5/br1100fka-bp1104w-laptop-asus-original-imagdgsgbzgax6eu.jpeg?q=70
ASUS Zenbook 14 OLED (2022) Intel EVO Core i7 12th Gen,4.6,39,8,104990,128990,Intel Core i7 Processor (12th Gen),16 GB LPDDR5 RAM,512 GB SSD,https://rukminim1.flixcart.com/image/312/312/l2urv680/computer/a/x/0/-original-image333cfww5zfg.jpeg?q=70
ASUS ROG Zephyrus G14 Ryzen 7 Octa Core Ryzen 7,0,0,0,76990,116990,AMD Ryzen 7 Octa Core Processor (4th Gen),8 GB DDR4 RAM,1 TB SSD,https://rukminim1.flixcart.com/image/312/312/kvba7bk0/computer/b/g/m/ga401ihr-hz070ts-gaming-laptop-asus-original-imag88s2xhgmuuzk.jpeg?q=70
